Id,OrderHeaderId,Channel,TotalFreight,PayFreight,ExchangedFreight,ExchangedPoints,CreateTime,CreatedBy,LastUpdateTime,LastUpdatedBy,Remark,IsDeleted,CanDeleted,Status,Version,Sort,JoinExchangePoint,JoinExchangeAmount,OrderMsg,TicketExchangePoint,TicketExchangeAmount,FeeCustomerId,FeeCarrierId,TariffAmount,InvoiceCharge,UnionID,OpenID,TrackerCode,UserReceiveDate,ReturnEffectiveDate,ReturnExpiryDate,ReturnDateType,GrfStatusID,ParentOrderId,TariffRate
11,8361400,Wechat,14.00,0.00,14.00,70,2016-03-03 22:07:35.757,uspInsertOrderHeaderXML,2020-07-16 05:31:48.223,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,2020-07-07 06:02:23.000,NULL,NULL,0,RNCL,NULL,NULL
22,8361526,Wechat,8.50,0.50,8.00,40,2016-03-03 23:09:44.187,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
23,8361571,Wechat,8.50,8.50,0.00,0,2016-03-03 23:39:07.313,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
24,8361627,Wechat,14.00,1.00,13.00,65,2016-03-03 23:48:35.970,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
25,8361652,Wechat,11.00,11.00,0.00,0,2016-03-04 00:03:39.510,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
26,8361653,Wechat,43.00,43.00,0.00,0,2016-03-04 00:03:39.753,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
27,8361659,Wechat,11.20,11.20,0.00,0,2016-03-04 00:06:36.100,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
28,8361661,Wechat,11.20,11.20,0.00,0,2016-03-04 00:07:36.410,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
29,8361662,Wechat,8.90,8.90,0.00,0,2016-03-04 00:07:36.533,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
30,8361664,Wechat,39.00,39.00,0.00,0,2016-03-04 00:09:40.537,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
31,8361665,Wechat,21.50,21.50,0.00,0,2016-03-04 00:09:41.043,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
32,8361666,Wechat,64.00,64.00,0.00,0,2016-03-04 00:09:41.140,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
33,8361669,Wechat,12.50,12.50,0.00,0,2016-03-04 00:10:37.960,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
34,8361670,Wechat,18.00,18.00,0.00,0,2016-03-04 00:10:38.053,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
35,8361671,Wechat,19.00,19.00,0.00,0,2016-03-04 00:10:38.153,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
36,8361674,Wechat,15.50,15.50,0.00,0,2016-03-04 00:11:35.883,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
37,8361676,Wechat,8.70,8.70,0.00,0,2016-03-04 00:12:39.690,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
38,8361677,Wechat,21.00,21.00,0.00,0,2016-03-04 00:12:39.817,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
39,8361678,Wechat,24.70,24.70,0.00,0,2016-03-04 00:12:39.950,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
40,8361679,Wechat,28.00,28.00,0.00,0,2016-03-04 00:12:40.323,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
41,8361680,Wechat,16.00,16.00,0.00,0,2016-03-04 00:13:37.267,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
42,8361681,Wechat,11.00,11.00,0.00,0,2016-03-04 00:13:37.370,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
43,8361682,Wechat,10.80,10.80,0.00,0,2016-03-04 00:14:36.913,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
44,8361683,Wechat,0.00,0.00,0.00,0,2016-03-04 00:14:37.020,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
45,8361687,Wechat,0.00,0.00,0.00,0,2016-03-04 00:15:36.280,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
46,8361688,Wechat,11.90,11.90,0.00,0,2016-03-04 00:15:36.397,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
47,8361689,Wechat,27.00,27.00,0.00,0,2016-03-04 00:16:37.280,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
48,8361692,Wechat,19.00,19.00,0.00,0,2016-03-04 00:17:35.910,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
49,8361694,Wechat,10.80,10.80,0.00,0,2016-03-04 00:18:36.357,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
50,8361696,Wechat,8.70,8.70,0.00,0,2016-03-04 00:19:36.393,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
51,8361697,Wechat,19.60,19.60,0.00,0,2016-03-04 00:19:36.467,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
52,8361698,Wechat,23.00,23.00,0.00,0,2016-03-04 00:20:36.280,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
53,8361700,Wechat,8.90,8.90,0.00,0,2016-03-04 00:21:35.620,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
54,8361701,Wechat,12.10,12.10,0.00,0,2016-03-04 00:22:37.217,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
55,8361702,Wechat,12.50,12.50,0.00,0,2016-03-04 00:22:37.347,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
56,8361703,Wechat,15.00,15.00,0.00,0,2016-03-04 00:23:35.613,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
57,8361705,Wechat,16.50,16.50,0.00,0,2016-03-04 00:24:36.303,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
58,8361709,Wechat,8.50,8.50,0.00,0,2016-03-04 00:27:35.630,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
59,8361712,Wechat,15.00,15.00,0.00,0,2016-03-04 00:28:35.793,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
641,8367597,Wechat,12.50,12.50,0.00,0,2016-03-04 11:28:28.653,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
642,8367598,Wechat,7.00,7.00,0.00,0,2016-03-04 11:28:28.727,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
643,8367599,Wechat,10.80,10.80,0.00,0,2016-03-04 11:28:28.820,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
644,8367600,Wechat,21.20,21.20,0.00,0,2016-03-04 11:28:28.883,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
645,8367607,Wechat,17.20,17.20,0.00,0,2016-03-04 11:29:27.037,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
646,8367608,Wechat,17.00,17.00,0.00,0,2016-03-04 11:29:27.170,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
647,8367609,Wechat,19.00,19.00,0.00,0,2016-03-04 11:29:27.247,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
648,8367614,Wechat,24.00,24.00,0.00,0,2016-03-04 11:30:28.310,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
649,8367615,Wechat,20.50,20.50,0.00,0,2016-03-04 11:30:28.440,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
650,8367616,Wechat,10.80,10.80,0.00,0,2016-03-04 11:30:28.530,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
651,8367624,Wechat,0.00,0.00,0.00,0,2016-03-04 11:31:27.520,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
652,8367625,Wechat,15.00,15.00,0.00,0,2016-03-04 11:31:27.563,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
653,8367626,Wechat,13.00,13.00,0.00,0,2016-03-04 11:31:27.630,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
654,8367633,Wechat,15.00,15.00,0.00,0,2016-03-04 11:32:26.890,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
655,8367634,Wechat,0.00,0.00,0.00,0,2016-03-04 11:32:26.967,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
656,8367635,Wechat,13.00,13.00,0.00,0,2016-03-04 11:32:27.030,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
657,8367643,Wechat,0.00,0.00,0.00,0,2016-03-04 11:33:29.107,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
658,8367644,Wechat,0.00,0.00,0.00,0,2016-03-04 11:33:29.177,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
659,8367645,Wechat,0.00,0.00,0.00,0,2016-03-04 11:33:29.260,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
660,8367646,Wechat,47.00,47.00,0.00,0,2016-03-04 11:33:29.313,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
661,8367647,Wechat,15.00,15.00,0.00,0,2016-03-04 11:33:29.373,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
662,8367648,Wechat,24.20,24.20,0.00,0,2016-03-04 11:33:29.410,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
663,8367649,Wechat,15.00,15.00,0.00,0,2016-03-04 11:33:29.473,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
664,8367660,Wechat,35.00,35.00,0.00,0,2016-03-04 11:34:29.730,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
665,8367661,Wechat,12.50,12.50,0.00,0,2016-03-04 11:34:29.790,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
666,8367662,Wechat,20.00,20.00,0.00,0,2016-03-04 11:34:29.833,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
667,8367663,Wechat,52.00,52.00,0.00,0,2016-03-04 11:34:30.030,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
668,8367675,Wechat,8.50,8.50,0.00,0,2016-03-04 11:35:28.070,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
669,8367676,Wechat,19.00,19.00,0.00,0,2016-03-04 11:35:28.127,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
670,8367677,Wechat,9.00,9.00,0.00,0,2016-03-04 11:35:28.187,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
671,8367678,Wechat,9.00,9.00,0.00,0,2016-03-04 11:35:28.260,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
672,8367679,Wechat,20.40,20.40,0.00,0,2016-03-04 11:35:28.310,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
673,8367680,Wechat,118.00,118.00,0.00,0,2016-03-04 11:35:28.377,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
674,8367688,Wechat,29.00,29.00,0.00,0,2016-03-04 11:36:28.020,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
675,8367689,Wechat,48.40,48.40,0.00,0,2016-03-04 11:36:28.060,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
676,8367696,Wechat,0.00,0.00,0.00,0,2016-03-04 11:37:26.193,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
677,8367697,Wechat,9.00,9.00,0.00,0,2016-03-04 11:37:26.320,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
678,8367705,Wechat,35.00,35.00,0.00,0,2016-03-04 11:38:27.280,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
679,8367706,Wechat,24.20,24.20,0.00,0,2016-03-04 11:38:27.360,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
680,8367713,Wechat,71.00,71.00,0.00,0,2016-03-04 11:39:31.377,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
681,8367714,Wechat,23.00,23.00,0.00,0,2016-03-04 11:39:31.440,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
682,8367715,Wechat,10.80,10.80,0.00,0,2016-03-04 11:39:31.507,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
683,8367716,Wechat,8.90,8.90,0.00,0,2016-03-04 11:39:31.560,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
684,8367717,Wechat,8.90,8.90,0.00,0,2016-03-04 11:39:31.683,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
685,8367718,Wechat,9.30,9.30,0.00,0,2016-03-04 11:39:31.737,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
686,8367719,Wechat,11.20,11.20,0.00,0,2016-03-04 11:39:31.790,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
687,8367727,Wechat,10.30,10.30,0.00,0,2016-03-04 11:40:27.713,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
688,8367728,Wechat,21.50,21.50,0.00,0,2016-03-04 11:40:27.767,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
689,8367729,Wechat,10.80,10.80,0.00,0,2016-03-04 11:40:27.813,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
690,8367730,Wechat,15.00,15.00,0.00,0,2016-03-04 11:40:27.907,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
691,8367731,Wechat,19.00,19.00,0.00,0,2016-03-04 11:40:28.027,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
692,8367732,Wechat,11.90,11.90,0.00,0,2016-03-04 11:40:28.097,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
693,8367741,Wechat,21.00,21.00,0.00,0,2016-03-04 11:41:27.800,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
694,8367742,Wechat,19.60,19.60,0.00,0,2016-03-04 11:41:28.190,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
695,8367751,Wechat,0.00,0.00,0.00,0,2016-03-04 11:42:30.160,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
696,8367752,Wechat,14.00,14.00,0.00,0,2016-03-04 11:42:30.243,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
697,8367753,Wechat,8.70,8.70,0.00,0,2016-03-04 11:42:30.330,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
698,8367754,Wechat,32.50,32.50,0.00,0,2016-03-04 11:42:30.417,uspInsertOrderHeaderXML,NULL,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,,,,NULL,NULL,NULL,0,,NULL,NULL
